"Year","wk","brand","country","channel","fc","season","salesUnits","air","aur","auc","recUnits","recCost","recRtl","recAIR","recAUC","sohAdjust","storeInv","dcInv","transIn","transOut","RtlSales","Cogs"
2017,49,"Crazy 8","USA","Web","GY C8 17 PARTY CAP","Fall",344,$29.48,$8.23,$6.48,,,,,,223,1436,,376,376,$2830.00,$2230.00
2017,49,"Crazy 8","USA","Web","GY C8 17 PICTURE CAP","Fall",1166,$25.91,$6.85,$5.33,,,,,,372,5890,,1202,1202,$7982.00,$6218.00
2017,49,"Crazy 8","USA","Web","GY C8 17 PRE SUMMER","Spring",169,$11.51,$2.90,$2.55,,,,,,92,417,,169,169,$490.00,$431.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SB1","Basics",680,$11.76,$3.54,$2.64,,,,,,133,5931,,686,686,$2407.00,$1792.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SB2","Basics",1974,$17.11,$7.47,$4.09,,,,,,2215,58096,,2037,2036,$14746.00,$8070.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SEASONAL","Fall",1000,$18.80,$5.71,$3.90,,,,,,499,14599,,1046,1046,$5709.00,$3904.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SMR","Summer",641,$17.02,$4.02,$3.35,,,,,,548,3535,,645,645,$2575.00,$2147.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SMR DOORBUSTER","Summer",,$0.00,$0.00,$0.00,,,,,,3,10,,,,,
2017,49,"Crazy 8","USA","Web","GY C8 17 SPR","Spring",502,$15.92,$3.01,$2.99,,,,,,233,3866,,504,504,$1509.00,$1500.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SPR DOORBUSTER","Spring",,$0.00,$0.00,$0.00,,,,,,2,35,,,,,
2017,49,"Crazy 8","USA","Web","GY C8 17 SPRING","Spring",364,$21.60,$3.79,$4.55,,,,,,174,3084,,375,375,$1381.00,$1657.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SPRING BREAK","Spring",142,$17.71,$4.36,$3.61,,,,,,232,231,,146,146,$619.00,$513.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SPRING CAP","Spring",1,$16.88,$3.00,$2.00,,,,,,100,50,,1,1,$3.00,$2.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SPRING TRANS","Spring",84,$10.40,$2.32,$2.27,,,,,,29,1068,,85,85,$195.00,$191.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SUMMER","Summer",317,$17.26,$3.77,$4.09,,,,,,196,1813,,325,325,$1195.00,$1296.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SUMMER CAP","Summer",25,$10.08,$2.60,$1.44,,,,,,1,604,,25,25,$65.00,$36.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SUMMER TRANS","Summer",864,$20.86,$4.89,$4.21,,,,,,192,3982,,876,876,$4228.00,$3635.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SWIM 1","Spring",78,$20.62,$4.92,$5.54,,,,,,22,97,,78,78,$384.00,$432.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SWIM 2","Spring",162,$18.32,$3.93,$4.66,,,,,,19,294,,164,164,$637.00,$755.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SWIM 3","Spring",73,$14.88,$4.27,$3.30,,,,,,5,104,,73,73,$312.00,$241.00
2017,49,"Crazy 8","USA","Web","GY C8 17 SWIM 4","Summer",1,$14.88,$4.00,$4.00,,,,,,4,19,,1,1,$4.00,$4.00
2017,49,"Crazy 8","USA","Web","GY C8 17 TRANS CAP","Summer",455,$23.63,$5.48,$4.90,,,,,,-1100,2068,,459,459,$2492.00,$2228.00
2017,49,"Crazy 8","USA","Web","GY C8 17 UNIFORM CAP","Basics",71,$12.01,$6.65,$3.44,,,,,,13,11729,,71,71,$472.00,$244.00
2017,49,"Crazy 8","USA","Web","GY C8 17 VDAY CAP","Spring",,$0.00,$0.00,$0.00,,,,,,,16,,,,,
2017,49,"Crazy 8","USA","Web","GY C8 17 WINTER CAP","Winter",334,$21.64,$9.90,$4.36,,,,,,134,20239,,350,350,$3308.00,$1456.00
2017,49,"Crazy 8","USA","Web","GY C8 17 WINTER TRANS","Winter",2466,$19.07,$8.47,$4.08,,,,,,371,121787,,2508,2508,$20899.00,$10049.00
2017,49,"Crazy 8","USA","Web","GY C8 17 WTR","Winter",7327,$12.55,$5.04,$2.78,,,,,,71,197189,,7719,7457,$36937.00,$20404.00
2017,49,"Crazy 8","USA","Web","GY C8 17 WTR DOORBUSTER","Winter",3035,$16.45,$4.19,$2.92,,,,,,3871,24731,,3100,3099,$12706.00,$8865.00
2017,49,"Crazy 8","USA","Web","GY C8 18 EASTER CAP","Spring",,$0.00,$0.00,$0.00,,,,,,,1389,,,,,
2017,49,"Crazy 8","USA","Web","GY C8 18 SB1","Basics",137,$12.54,$7.80,$2.50,41964,$183814.57,$785224.32,$18.71,$4.38,4,69609,,137,137,$1068.00,$342.00
2017,49,"Crazy 8","USA","Web","GY C8 18 SPR","Spring",2462,$12.07,$6.08,$2.44,73300,$362943.61,$1432205.00,$19.54,$4.95,-56,228419,,2463,2463,$14965.00,$6002.00
2017,49,"Crazy 8","USA","Web","GY C8 18 SPR DOORBUSTER","Spring",248,$19.88,$9.73,$5.23,,,,,,-9,4390,,249,249,$2413.00,$1296.00
2017,49,"Crazy 8","USA","Web","GY C8 18 SPRING","Spring",,$0.00,$0.00,$0.00,32608,$141535.13,$625676.04,$19.19,$4.34,-2,41106,,,,,
2017,49,"Crazy 8","USA","Web","GY C8 18 SPRING TRANS","Spring",1300,$20.53,$12.93,$4.76,,,,,,741,113760,,1300,1300,$16807.00,$6189.00
2017,49,"Crazy 8","USA","Web","GY C8 18 SWIM 1","Spring",,$0.00,$0.00,$0.00,12436,$53902.25,$234378.68,$18.85,$4.33,,12436,,,,,
2017,49,"Crazy 8","USA","Web","GY C8 18 UNIFORM CAP","Basics",44,$18.29,$11.27,$4.23,,,,,,0,23695,,48,48,$496.00,$186.00
2017,49,"Crazy 8","USA","Web","GY C8 18 VDAY CAP","Spring",2656,$18.39,$8.74,$3.81,,,,,,-26,27856,,2656,2656,$23211.00,$10132.00
2017,49,"Crazy 8","USA","Web","GY C8 YRLY BASICS","Basics",488,$13.87,$8.93,$3.69,3816,$31483.14,$114022.08,$29.88,$8.25,168,98767,,524,520,$4360.00,$1799.00
2017,49,"Crazy 8","USA","Web","GY C8 YRLY DENIM","Basics",1924,$19.32,$9.57,$5.64,,,,,,3244,120259,,2025,2024,$18405.00,$10851.00
2017,49,"Crazy 8","USA","Web","Old","Old",31018,$17.29,$4.67,$3.55,,,,,,468,274835,,34913,32350,$144841.00,$110113.00
2017,49,"Crazy 8","USA","Web","Winter 17","Winter 17",16640,$18.14,$8.08,$3.89,,,,,,248,588999,,121785,17619,$134407.00,$64724.00
2017,49,"Gymboree","Canada","Retail","GY 17 BTS","Fall",180,$26.90,$5.78,$4.73,,,,,,-4,5263,,,,$1041.00,$852.00
2017,49,"Gymboree","Canada","Retail","GY 17 CAP","Summer",15,$20.95,$3.20,$4.27,,,,,,-2,842,,,,$48.00,$64.00
2017,49,"Gymboree","Canada","Retail","GY 17 DRSY CAP","Spring",50,$26.05,$1.76,$4.76,,,,,,-18,3441,,,,$88.00,$238.00
2017,49,"Gymboree","Canada","Retail","GY 17 FAL","Fall",1022,$28.18,$7.88,$4.14,,,,,,-13,17473,,1,,$8054.00,$4235.00
2017,49,"Gymboree","Canada","Retail","GY 17 FALL 1","Fall",114,$29.06,$7.50,$4.55,,,,,,-20,5922,,,,$855.00,$519.00
2017,49,"Gymboree","Canada","Retail","GY 17 FALL 2","Fall",201,$27.10,$8.29,$4.33,,,,,,-14,6373,,,,$1666.00,$871.00
2017,49,"Gymboree","Canada","Retail","GY 17 FALL 3","Fall",225,$30.11,$6.90,$4.79,,,,,,-22,9677,,,,$1553.00,$1077.00
2017,49,"Gymboree","Canada","Retail","GY 17 FALL 4","Fall",211,$28.97,$9.00,$4.76,,,,,,-16,5910,,1,,$1900.00,$1005.00
2017,49,"Gymboree","Canada","Retail","GY 17 FALL BASICS","Basics",482,$26.85,$6.56,$3.66,,,,,,-29,10548,,,,$3160.00,$1765.00
2017,49,"Gymboree","Canada","Retail","GY 17 HO HO SHOP","Fall",159,$23.50,$5.28,$3.84,,,,,,-13,6483,,,,$839.00,$611.00
2017,49,"Gymboree","Canada","Retail","GY 17 HOL","Winter",1693,$29.87,$12.03,$4.87,,,,,,-35,22997,,,,$20363.00,$8243.00
2017,49,"Gymboree","Canada","Retail","GY 17 JAN CAP","Winter",15,$20.48,$4.60,$4.07,,,,,,-1,2078,,,,$69.00,$61.00
2017,49,"Gymboree","Canada","Retail","GY 17 SM2","Summer",79,$30.49,$3.97,$5.61,,,,,,-2,3133,,,,$314.00,$443.00
2017,49,"Gymboree","Canada","Retail","GY 17 SM3","Summer",89,$30.91,$2.93,$5.53,,,,,,-6,4081,,,,$261.00,$492.00
2017,49,"Gymboree","Canada","Retail","GY 17 SM4","Summer",103,$24.84,$2.26,$4.77,,,,,,-15,3413,,,,$233.00,$491.00
2017,49,"Gymboree","Canada","Retail","GY 17 SMR","Summer",120,$21.11,$2.26,$3.47,,,,,,-8,5734,,,,$271.00,$416.00
2017,49,"Gymboree","Canada","Retail","GY 17 SPR","Spring",11,$20.50,$1.82,$3.73,,,,,,-3,3889,,,,$20.00,$41.00
2017,49,"Gymboree","Canada","Retail","GY 17 SPR 1","Spring",9,$25.06,$2.11,$5.33,,,,,,-1,2694,,,,$19.00,$48.00
2017,49,"Gymboree","Canada","Retail","GY 17 SPR 2","Spring",23,$26.34,$2.22,$4.83,,,,,,-3,2952,,,,$51.00,$111.00
2017,49,"Gymboree","Canada","Retail","GY 17 SPR TRANS","Winter",2977,$33.32,$22.10,$5.87,,,,,,-27,78851,,57,,$65791.00,$17482.00
2017,49,"Gymboree","Canada","Retail","GY 17 SPR VAC","Spring",16,$23.76,$2.19,$4.81,,,,,,-3,3136,,,,$35.00,$77.00
2017,49,"Gymboree","Canada","Retail","GY 17 SPRING BASICS","Basics",26,$30.14,$6.35,$5.46,,,,,,-11,3529,,,,$165.00,$142.00
2017,49,"Gymboree","Canada","Retail","GY 17 SUM 1","Spring",18,$23.23,$2.06,$4.33,,,,,,-6,1741,,,,$37.00,$78.00
2017,49,"Gymboree","Canada","Retail","GY 17 SWIM 1","Spring",-1,$28.95,$9.00,$5.00,,,,,,,279,,,,($9.00),($5.00)
2017,49,"Gymboree","Canada","Retail","GY 17 SWIM 2","Spring",5,$20.95,$2.20,$4.60,,,,,,-2,355,,,,$11.00,$23.00
2017,49,"Gymboree","Canada","Retail","GY 17 SWIM 3","Summer",5,$26.55,$4.00,$4.80,,,,,,-1,266,,,,$20.00,$24.00
2017,49,"Gymboree","Canada","Retail","GY 17 TRANS","Summer",160,$25.08,$5.05,$4.64,,,,,,-9,5039,,,,$808.00,$742.00
2017,49,"Gymboree","Canada","Retail","GY 17 WINTER 1","Winter",4488,$34.36,$7.05,$5.58,,,,,,-49,27966,,34,,$31637.00,$25050.00
2017,49,"Gymboree","Canada","Retail","GY 17 WINTER 2","Winter",1888,$32.73,$14.33,$5.08,,,,,,-30,45101,,15,,$27056.00,$9587.00
2017,49,"Gymboree","Canada","Retail","GY 17 WINTER 3","Winter",3827,$35.34,$13.34,$6.59,,,,,,-24,36555,,55,,$51046.00,$25205.00
2017,49,"Gymboree","Canada","Retail","GY 18 DRESSY","Spring",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,49,"Gymboree","Canada","Retail","GY 18 SM2","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","Canada","Retail","GY 18 SMR","Summer",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,49,"Gymboree","Canada","Retail","GY 18 SPR","Spring",1514,$18.90,$14.42,$3.26,,,,,,,94540,,93784,,$21833.00,$4928.00
2017,49,"Gymboree","Canada","Retail","GY 18 SPR 1","Spring",1104,$34.25,$26.61,$6.41,,,,,,-4,93892,,95000,,$29381.00,$7076.00
2017,49,"Gymboree","Canada","Retail","GY 18 SPRING BASICS","Basics",765,$26.44,$20.02,$4.83,,,,,,-2,88655,,86226,,$15317.00,$3692.00
2017,49,"Gymboree","Canada","Retail","GY 18 VDAY","Winter",1896,$31.99,$20.31,$4.90,,,,,,-67,41485,,44,,$38508.00,$9282.00
2017,49,"Gymboree","Canada","Retail","GY YRLY BASICS","Basics",1512,$21.40,$12.92,$4.50,,,,,,-127,54942,,20457,,$19533.00,$6798.00
2017,49,"Gymboree","Canada","Retail","GY YRLY DENIM","Basics",750,$41.54,$13.37,$8.27,,,,,,-32,21206,,6514,,$10028.00,$6204.00
2017,49,"Gymboree","Canada","Retail","GY YRLY UNIFORM","Basics",16,$37.58,$13.00,$8.44,,,,,,,1429,,,,$208.00,$135.00
2017,49,"Gymboree","Canada","Retail","Old","Old",6537,$29.04,$6.97,$4.73,,,,,,-275,150935,,,,$45533.00,$30894.00
2017,49,"Gymboree","Canada","Retail","Winter 17","Winter 17",26115,$33.68,$12.35,$5.67,,,,,,-261,271893,,13549,,$322443.00,$148001.00
2017,49,"Gymboree","USA","Outlet","GY 17 BTS","Fall",,$0.00,$0.00,$0.00,,,,,,,-51,,,,,
2017,49,"Gymboree","USA","Outlet","GY 17 CAP","Summer",,$0.00,$0.00,$0.00,,,,,,-1,-6,,,,,
2017,49,"Gymboree","USA","Outlet","GY 17 DRSY CAP","Spring",1,$29.95,$3.00,$4.00,,,,,,,-16,,,,$3.00,$4.00
2017,49,"Gymboree","USA","Outlet","GY 17 FAL","Fall",1786,$27.08,$8.72,$4.82,,,,,,-1,37518,,532,5,$15582.00,$8606.00
2017,49,"Gymboree","USA","Outlet","GY 17 FALL 1","Fall",1,$54.95,$1.00,$8.00,,,,,,,-352,,,,$1.00,$8.00
2017,49,"Gymboree","USA","Outlet","GY 17 FALL 2","Fall",2715,$24.65,$11.74,$4.33,,,,,,-10,69824,,729,,$31885.00,$11769.00
2017,49,"Gymboree","USA","Outlet","GY 17 FALL 3","Fall",2991,$30.85,$11.71,$5.01,,,,,,-11,81778,,663,53,$35012.00,$14971.00
2017,49,"Gymboree","USA","Outlet","GY 17 FALL 4","Fall",2865,$25.03,$6.60,$3.83,,,,,,-16,47515,,32,223,$18907.00,$10975.00
2017,49,"Gymboree","USA","Outlet","GY 17 FALL BASICS","Basics",1,$8.95,$4.00,$1.00,,,,,,,-4,,,,$4.00,$1.00
2017,49,"Gymboree","USA","Outlet","GY 17 HO HO SHOP","Fall",321,$27.97,$5.71,$4.64,,,,,,-2,6355,,,,$1834.00,$1488.00
2017,49,"Gymboree","USA","Outlet","GY 17 HOL","Winter",-2,$11.95,$6.50,$2.00,,,,,,,-11,,,,($13.00),($4.00)
2017,49,"Gymboree","USA","Outlet","GY 17 JAN CAP","Winter",-1,$36.95,$18.00,$5.00,,,,,,,-21,,,,($18.00),($5.00)
2017,49,"Gymboree","USA","Outlet","GY 17 SM2","Summer",,$0.00,$0.00,$0.00,,,,,,,-8,,,,,
2017,49,"Gymboree","USA","Outlet","GY 17 SM3","Summer",1,$8.95,$4.00,$3.00,,,,,,-2,-5,,,,$4.00,$3.00
2017,49,"Gymboree","USA","Outlet","GY 17 SM4","Summer",2,$19.45,$9.50,$2.50,,,,,,,-35,,,,$19.00,$5.00
2017,49,"Gymboree","USA","Outlet","GY 17 SMR","Summer",2,$0.45,$1.00,$1.00,,,,,,-3,-23,,,,$2.00,$2.00
2017,49,"Gymboree","USA","Outlet","GY 17 SPR","Spring",1,$5.95,$4.00,$1.00,,,,,,,-59,,,,$4.00,$1.00
2017,49,"Gymboree","USA","Outlet","GY 17 SPR 1","Spring",-1,$16.95,$8.00,$3.00,,,,,,-2,-30,,,,($8.00),($3.00)
2017,49,"Gymboree","USA","Outlet","GY 17 SPR 2","Spring",1,$29.95,$11.00,$6.00,,,,,,-1,-33,,,,$11.00,$6.00
2017,49,"Gymboree","USA","Outlet","GY 17 SPR TRANS","Winter",-1,$29.95,$18.00,$4.00,,,,,,,-4,,,,($18.00),($4.00)
2017,49,"Gymboree","USA","Outlet","GY 17 SPR VAC","Spring",,$0.00,$0.00,$0.00,,,,,,,-31,,,,,
2017,49,"Gymboree","USA","Outlet","GY 17 SPRING BASICS","Basics",0,$0.00,$0.00,$0.00,,,,,,-1,-23,,,,($9.00),($4.00)
2017,49,"Gymboree","USA","Outlet","GY 17 SUM 1","Spring",1,$8.95,$5.00,$1.00,,,,,,,-7,,,,$5.00,$1.00
2017,49,"Gymboree","USA","Outlet","GY 17 SWIM 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-8,,,,,
2017,49,"Gymboree","USA","Outlet","GY 17 SWIM 2","Spring",1,$29.95,$7.00,$7.00,,,,,,,-11,,,,$7.00,$7.00
2017,49,"Gymboree","USA","Outlet","GY 17 SWIM 3","Summer",,$0.00,$0.00,$0.00,,,,,,,-5,,,,,
2017,49,"Gymboree","USA","Outlet","GY 17 TRANS","Summer",1,$10.95,$5.00,$2.00,,,,,,,-43,,,,$5.00,$2.00
2017,49,"Gymboree","USA","Outlet","GY 17 WINTER 1","Winter",0,$0.00,$0.00,$0.00,,,,,,,-1,,,,($8.00),($6.00)
2017,49,"Gymboree","USA","Outlet","GY 17 WINTER 2","Winter",-4,$22.20,$13.25,$4.00,,,,,,-1,-167,,,,($53.00),($16.00)
2017,49,"Gymboree","USA","Outlet","GY 17 WINTER 3","Winter",,$0.00,$0.00,$0.00,,,,,,-1,-18,,,,,
2017,49,"Gymboree","USA","Outlet","GY 18 SM2","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","USA","Outlet","GY 18 SM5","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","USA","Outlet","GY 18 SPR","Spring",1,$14.95,$9.00,$2.00,,,,,,,-1,,,,$9.00,$2.00
2017,49,"Gymboree","USA","Outlet","GY 18 SPR 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","USA","Outlet","GY 18 SPR VACA","Spring",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,49,"Gymboree","USA","Outlet","GY 18 SPRING BASICS","Basics",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,49,"Gymboree","USA","Outlet","GY 18 SUM 1","Spring",1,$32.95,$5.00,$6.00,,,,,,,-2,,,,$5.00,$6.00
2017,49,"Gymboree","USA","Outlet","GY 18 VDAY","Winter",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,49,"Gymboree","USA","Outlet","GY YRLY BASICS","Basics",135,$6.42,$3.43,$1.59,,,,,,-1,-1451,,,,$463.00,$214.00
2017,49,"Gymboree","USA","Outlet","GY YRLY DENIM","Basics",-4,$34.45,$21.00,$6.75,,,,,,,7,,,,($84.00),($27.00)
2017,49,"Gymboree","USA","Outlet","GY YRLY UNIFORM","Basics",,$0.00,$0.00,$0.00,,,,,,,-37,,,,,
2017,49,"Gymboree","USA","Outlet","Old","Old",12407,$25.51,$8.63,$4.27,,,,,,-99,251067,,64507,,$107054.00,$52981.00
2017,49,"Gymboree","USA","Outlet","Winter 17","Winter 17",1,$46.95,$23.00,$8.00,,,,,,-3,-227,,,,$23.00,$8.00
2017,49,"Gymboree","USA","Retail","GY 17 BTS","Fall",3063,$23.59,$4.97,$3.85,,,,,,-69,63648,5039,535,55,$15227.00,$11779.00
2017,49,"Gymboree","USA","Retail","GY 17 CAP","Summer",3612,$22.74,$2.16,$3.59,,,,,,-13,5486,363,47,19,$7788.00,$12965.00
2017,49,"Gymboree","USA","Retail","GY 17 DRSY CAP","Spring",1163,$33.02,$1.88,$5.65,,,,,,-67,12534,5390,3,,$2183.00,$6570.00
2017,49,"Gymboree","USA","Retail","GY 17 FAL","Fall",18934,$22.92,$4.73,$3.62,,,,,,-358,261549,80392,2377,805,$89635.00,$68510.00
2017,49,"Gymboree","USA","Retail","GY 17 FALL 1","Fall",3772,$25.32,$5.81,$4.15,,,,,,31,95194,11159,1057,53,$21897.00,$15642.00
2017,49,"Gymboree","USA","Retail","GY 17 FALL 2","Fall",5908,$22.35,$5.15,$3.63,,,,,,-287,96902,211417,855,813,$30423.00,$21449.00
2017,49,"Gymboree","USA","Retail","GY 17 FALL 3","Fall",7653,$28.48,$5.27,$4.69,,,,,,-330,113433,282967,538,790,$40340.00,$35871.00
2017,49,"Gymboree","USA","Retail","GY 17 FALL 4","Fall",8989,$27.84,$5.53,$4.43,,,,,,-102,81591,195016,310,128,$49744.00,$39851.00
2017,49,"Gymboree","USA","Retail","GY 17 FALL BASICS","Basics",4914,$19.99,$6.47,$3.35,,,,,,-245,116100,64252,454,40,$31772.00,$16453.00
2017,49,"Gymboree","USA","Retail","GY 17 HO HO SHOP","Fall",2099,$18.92,$5.28,$3.28,,,,,,-175,90040,342014,145,76,$11084.00,$6881.00
2017,49,"Gymboree","USA","Retail","GY 17 HOL","Winter",12128,$23.51,$8.06,$3.76,,,,,,-209,181073,53140,216,63,$97782.00,$45604.00
2017,49,"Gymboree","USA","Retail","GY 17 JAN CAP","Winter",56,$22.56,$3.05,$4.23,,,,,,-68,6192,2271,58,,$171.00,$237.00
2017,49,"Gymboree","USA","Retail","GY 17 SM2","Summer",1675,$24.03,$2.40,$3.93,,,,,,-63,21476,64,71,872,$4012.00,$6591.00
2017,49,"Gymboree","USA","Retail","GY 17 SM3","Summer",2442,$26.46,$2.37,$3.97,,,,,,-101,17643,695,125,47,$5798.00,$9686.00
2017,49,"Gymboree","USA","Retail","GY 17 SM4","Summer",2425,$22.10,$2.14,$3.83,,,,,,-62,15048,898,65,105,$5201.00,$9282.00
2017,49,"Gymboree","USA","Retail","GY 17 SMR","Summer",6738,$18.65,$1.95,$2.78,,,,,,-229,44861,2585,191,1328,$13132.00,$18727.00
2017,49,"Gymboree","USA","Retail","GY 17 SPR","Spring",1448,$18.65,$1.78,$3.10,,,,,,-199,25883,1846,16,,$2573.00,$4482.00
2017,49,"Gymboree","USA","Retail","GY 17 SPR 1","Spring",824,$32.82,$2.10,$5.33,,,,,,-252,17889,2340,23,,$1733.00,$4394.00
2017,49,"Gymboree","USA","Retail","GY 17 SPR 2","Spring",484,$26.26,$2.00,$3.70,,,,,,-17,16620,905,31,,$969.00,$1792.00
2017,49,"Gymboree","USA","Retail","GY 17 SPR TRANS","Winter",11581,$27.85,$18.19,$4.85,,,,,,-59,341060,12742,16579,16636,$210699.00,$56203.00
2017,49,"Gymboree","USA","Retail","GY 17 SPR VAC","Spring",724,$24.78,$2.40,$3.86,,,,,,-15,21294,674,9,,$1737.00,$2796.00
2017,49,"Gymboree","USA","Retail","GY 17 SPRING BASICS","Basics",2186,$16.02,$1.95,$2.93,,,,,,-111,23650,20611,34,653,$4252.00,$6397.00
2017,49,"Gymboree","USA","Retail","GY 17 SUM 1","Spring",505,$27.09,$2.31,$4.98,,,,,,-11,11477,2429,5,818,$1166.00,$2516.00
2017,49,"Gymboree","USA","Retail","GY 17 SWIM 1","Spring",33,$23.50,$3.33,$3.85,,,,,,-1,534,355,4,,$110.00,$127.00
2017,49,"Gymboree","USA","Retail","GY 17 SWIM 2","Spring",166,$23.72,$2.49,$4.10,,,,,,-2,3203,579,5,,$413.00,$680.00
2017,49,"Gymboree","USA","Retail","GY 17 SWIM 3","Summer",187,$21.68,$2.22,$4.06,,,,,,-22,2333,,13,206,$416.00,$760.00
2017,49,"Gymboree","USA","Retail","GY 17 TRANS","Summer",2349,$19.97,$2.86,$3.41,,,,,,-123,31093,25048,258,39,$6723.00,$8008.00
2017,49,"Gymboree","USA","Retail","GY 17 WINTER 1","Winter",14394,$27.02,$6.56,$4.27,,,,,,-349,176783,13945,325,121,$94455.00,$61515.00
2017,49,"Gymboree","USA","Retail","GY 17 WINTER 2","Winter",9748,$25.20,$10.28,$3.83,,,,,,-196,249993,33070,257,70,$100239.00,$37336.00
2017,49,"Gymboree","USA","Retail","GY 17 WINTER 3","Winter",15747,$28.12,$10.39,$5.12,,,,,,-87,232339,26675,128,183,$163641.00,$80591.00
2017,49,"Gymboree","USA","Retail","GY 18 DRESSY","Spring",,$0.00,$0.00,$0.00,581200,$2798476.62,$16736328.00,$28.80,$4.82,7,-1,515895,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SM2","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SM3","Summer",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SMR","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SPR","Spring",8444,$15.80,$12.04,$2.72,,,,,,15,523382,360760,515628,609412,$101626.00,$22999.00
2017,49,"Gymboree","USA","Retail","GY 18 SPR 1","Spring",9050,$26.36,$20.45,$4.85,12039,$83978.79,$438858.05,$36.45,$6.98,59,503601,300599,512257,607257,$185065.00,$43904.00
2017,49,"Gymboree","USA","Retail","GY 18 SPR 2","Spring",,$0.00,$0.00,$0.00,479581,$2137685.36,$12516231.95,$26.10,$4.46,-5,-3,478012,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SPR VACA","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SPRING BASICS","Basics",6048,$21.89,$16.66,$4.06,100665,$547645.35,$2868995.75,$28.50,$5.44,-10,511498,585046,503772,589998,$100744.00,$24567.00
2017,49,"Gymboree","USA","Retail","GY 18 SUM 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SWIM 1","Spring",,$0.00,$0.00,$0.00,61915,$303269.84,$1686245.25,$27.23,$4.90,,0,53870,,,,
2017,49,"Gymboree","USA","Retail","GY 18 SWIM 2","Spring",,$0.00,$0.00,$0.00,76116,$263742.11,$1210457.20,$15.90,$3.47,,0,59434,,,,
2017,49,"Gymboree","USA","Retail","GY 18 VDAY","Winter",11500,$25.67,$15.96,$3.82,,,,,,1198,188995,6924,7080,7124,$183521.00,$43939.00
2017,49,"Gymboree","USA","Retail","GY WEBSTORE SKU","Other",,$0.00,$0.00,$0.00,,,,,,,17,0,,,,
2017,49,"Gymboree","USA","Retail","GY YRLY BASICS","Basics",8634,$643.53,$9.20,$3.22,,,,,,164,370715,649617,126081,145929,$79401.00,$27779.00
2017,49,"Gymboree","USA","Retail","GY YRLY DENIM","Basics",8122,$32.86,$8.00,$6.22,,,,,,15381,167983,33911,48063,54024,$64979.00,$50504.00
2017,49,"Gymboree","USA","Retail","GY YRLY UNIFORM","Basics",738,$23.98,$4.32,$5.01,,,,,,-16,11176,28962,891,10,$3188.00,$3701.00
2017,49,"Gymboree","USA","Retail","Old","Old",173857,$24.40,$4.12,$3.90,,,,,,-4553,1434352,1534116,9898,196144,$715528.00,$677951.00
2017,49,"Gymboree","USA","Retail","Winter 17","Winter 17",150312,$27.76,$9.06,$4.54,5971,$23864.89,$178831.45,$29.95,$4.00,-1149,1428397,171266,54461,76187,$1362200.00,$681900.00
2017,49,"Gymboree","USA","Web","GY 17 BTS","Fall",1148,$26.03,$4.60,$4.56,,,,,,917,8679,,1386,1206,$5277.00,$5239.00
2017,49,"Gymboree","USA","Web","GY 17 CAP","Summer",11,$16.04,$4.64,$2.91,,,,,,40,564,,13,13,$51.00,$32.00
2017,49,"Gymboree","USA","Web","GY 17 DRSY CAP","Spring",181,$21.00,$4.46,$3.54,,,,,,-147,5169,,240,191,$808.00,$641.00
